key,offset,partition,timestamp,topic,value,_rescued_data
VUEwMDAwMDAxMDczOTk2MTA=,219256955,0,1593881048029,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InBpbGxvd3MiLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODEwNDc5NzY0ODYsImdlbyI6eyJjaXR5IjoiQmFrZXJzZmllbGQiLCJzdGF0ZSI6IkNBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJmYWNlYm9vayIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgxMDQ3OTc2NDg2LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTk2MTAifQ==,
VUEwMDAwMDAxMDczOTE4OTg=,219256964,0,1593881048645,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InByZW1pdW0iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4ODAyMzQ4OTY4OTAsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MTA0ODYzNzYyOCwiZ2VvIjp7ImNpdHkiOiJFbGxlbnNidXJnIiwic3RhdGUiOiJXQSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODAyMzQ4OTY4OTAsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5MTg5OCJ9,
VUEwMDAwMDAxMDczNjM2NTI=,219256973,0,1593881049864,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoiYWRkX2l0ZW0iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4ODAxMTQ1NzAwMjMsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MTA0OTgxMzU0NiwiZ2VvIjp7ImNpdHkiOiJBbGV4YW5kcmlhIiwic3RhdGUiOiJMQSJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6Ik1fU1RBTl9RIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgUXVlZW4gTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjoxMDQ1LjAsInByaWNlX2luX3VzZCI6MTA0NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6Imluc3RhZ3JhbSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc3MTQ3Mjc2MDU0LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNjM2NTIifQ==,
VUEwMDAwMDAxMDczOTk1NDU=,219440304,1,1593881041415,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODEwNDEzODc2MzQsImdlbyI6eyJjaXR5IjoiU3RlcmxpbmcgSGVpZ2h0cyIsInN0YXRlIjoiTUkifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgxMDQxMzg3NjM0LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTk1NDUifQ==,
VUEwMDAwMDAxMDczOTk2NTc=,219440387,1,1593881053232,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODEwNTMxOTQ0NjYsImdlbyI6eyJjaXR5IjoiTG9zIEFuZ2VsZXMiLCJzdGF0ZSI6IkNBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJpbnN0YWdyYW0iLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MTA1MzE5NDQ2NiwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzk5NjU3In0=,
VUEwMDAwMDAxMDczODEyNDM=,219440398,1,1593881044436,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJjaGVja291dCIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg4MDg1MDA0Nzg3MywiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgxMDQ0NDE2NjkyLCJnZW8iOnsiY2l0eSI6IkZheWV0dGV2aWxsZSIsInN0YXRlIjoiTkMifSwiaXRlbXMiOlt7Iml0ZW1faWQiOiJNX1NUQU5fVCIsIml0ZW1fbmFtZSI6IlN0YW5kYXJkIFR3aW4gTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjoxMTkwLjAsInByaWNlX2luX3VzZCI6NTk1LjAsInF1YW50aXR5IjoyfV0sInRyYWZmaWNfc291cmNlIjoiaW5zdGFncmFtIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzkwODY5Nzk3MDMsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4MTI0MyJ9,
VUEwMDAwMDAxMDY5NDQ1ODc=,219440406,1,1593881054148,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJyZWdpc3RlciIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3OTY1MDg5NTYyNiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgxMDU0MDk1Mzg2LCJnZW8iOnsiY2l0eSI6IkhpZGFsZ28iLCJzdGF0ZSI6IlRYIn0sIml0ZW1zIjpbeyJjb3Vwb24iOiJORVdCRUQxMCIsIml0ZW1faWQiOiJQX0RPV05fUyIsIml0ZW1fbmFtZSI6IlN0YW5kYXJkIERvd24gUGlsbG93IiwiaXRlbV9yZXZlbnVlX2luX3VzZCI6MTA3LjEwMDAwMDAwMDAwMDAxLCJwcmljZV9pbl91c2QiOjExOS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6ImVtYWlsIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM3MjYzNjk1NTM4OTIsInVzZXJfaWQiOiJVQTAwMDAwMDEwNjk0NDU4NyJ9,
VUEwMDAwMDAxMDczOTk1ODg=,219256933,0,1593881046307,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYXR0cmVzc2VzIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgxMDQ2Mjg5NDY0LCJnZW8iOnsiY2l0eSI6IlNhbiBNYXJjb3MiLCJzdGF0ZSI6IlRYIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJ5b3V0dWJlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODEwNDYyODk0NjQsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5OTU4OCJ9,
VUEwMDAwMDAxMDczOTk2MDI=,219256944,0,1593881047310,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MTA0NzI1ODM0MiwiZ2VvIjp7ImNpdHkiOiJNYXJpZXR0YSIsInN0YXRlIjoiR0EifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImZhY2Vib29rIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODEwNDcyNTgzNDIsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5OTYwMiJ9,
VUEwMDAwMDAxMDczOTYyOTM=,219440330,1,1593881042007,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJwcmVtaXVtIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwNjk2NjIxNzIxLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODEwNDE5NzU2OTYsImdlbyI6eyJjaXR5IjoiRGlja2luc29uIiwic3RhdGUiOiJUWCJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiaW5zdGFncmFtIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODA2OTY2MjE3MjEsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5NjI5MyJ9,
VUEwMDAwMDAxMDczOTk1NzE=,219440393,1,1593881044274,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InBpbGxvd3MiLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODEwNDQyMjYwMzIsImdlbyI6eyJjaXR5IjoiQ29sdW1idXMiLCJzdGF0ZSI6Ik9IIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MTA0NDIyNjAzMiwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzk5NTcxIn0=,
VUEwMDAwMDAxMDczOTMwMDI=,219248418,0,1593880359253,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAzNTkyNDYzMDYsImdlbyI6eyJjaXR5IjoiRmlzaGVycyIsInN0YXRlIjoiSU4ifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwMzU5MjQ2MzA2LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTMwMDIifQ==,
VUEwMDAwMDAxMDczOTE1NTM=,219431127,1,1593880355041,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJwcmVtaXVtIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwMjAxNzQ0ODkxLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAzNTUwMjI4MzgsImdlbyI6eyJjaXR5IjoiQmVsbGV2dWUiLCJzdGF0ZSI6Ik5FIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJmYWNlYm9vayIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwMjAxNzQ0ODkxLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTE1NTMifQ==,
VUEwMDAwMDAxMDczOTMwMTM=,219431128,1,1593880360163,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDM2MDE0NjY3MSwiZ2VvIjp7ImNpdHkiOiJBdXN0aW4iLCJzdGF0ZSI6IlRYIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDM2MDE0NjY3MSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzkzMDEzIn0=,
VUEwMDAwMDAxMDczOTIzOTM=,219431143,1,1593880360907,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoicmV2aWV3cyIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg4MDI5MjQzMjU4OSwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwMzYwODcxMTc4LCJnZW8iOnsiY2l0eSI6IlBvcnQgSHVyb24iLCJzdGF0ZSI6Ik1JIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDI5MjQzMjU4OSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzkyMzkzIn0=,
VUEwMDAwMDAxMDczOTAzMjk=,219431186,1,1593880362671,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJmYXEiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4ODAwNzYzNzM2NzksImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDM2MjY0NzEwMSwiZ2VvIjp7ImNpdHkiOiJDb3Zpbmd0b24iLCJzdGF0ZSI6IkdBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJpbnN0YWdyYW0iLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDA3NjM3MzY3OSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzkwMzI5In0=,
VUEwMDAwMDAxMDczNjMwMzU=,219431218,1,1593880364017,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InByZXNzIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc3OTMzODgwMjIxLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAzNjM5ODQwODEsImdlbyI6eyJjaXR5IjoiTWlsbGNyZWVrIiwic3RhdGUiOiJVVCJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzcwODAzOTg3NTQsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM2MzAzNSJ9,
VUEwMDAwMDAxMDczODIyMzM=,219431228,1,1593880364346,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InNoaXBwaW5nX2luZm8iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4ODAzMjM0MDc3MTQsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDM2NDMyMTA4OCwiZ2VvIjp7ImNpdHkiOiJOZXcgWW9yayIsInN0YXRlIjoiTlkifSwiaXRlbXMiOlt7Iml0ZW1faWQiOiJNX1NUQU5fRiIsIml0ZW1fbmFtZSI6IlN0YW5kYXJkIEZ1bGwgTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjo5NDUuMCwicHJpY2VfaW5fdXNkIjo5NDUuMCwicXVhbnRpdHkiOjF9XSwidHJhZmZpY19zb3VyY2UiOiJpbnN0YWdyYW0iLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTE5NTI2MjA0NywidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzgyMjMzIn0=,
VUEwMDAwMDAxMDczODUzNjA=,219238738,0,1593879534519,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTUzNDQ3MzUxNiwiZ2VvIjp7ImNpdHkiOiJMYXMgVmVnYXMiLCJzdGF0ZSI6Ik5WIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTUzNDQ3MzUxNiwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg1MzYwIn0=,
VUEwMDAwMDAxMDczODUyNzc=,219420445,1,1593879527772,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImZhcSIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3OTUyNDkzNTEwOCwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5NTI3NzM4NzAwLCJnZW8iOnsiY2l0eSI6IkxpY2tpbmciLCJzdGF0ZSI6Ik1PIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTUyNDkzNTEwOCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg1Mjc3In0=,
VUEwMDAwMDAxMDczODUzMDk=,219420446,1,1593879527804,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJwaWxsb3dzIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5NTI3NzUzNjU2LCJnZW8iOnsiY2l0eSI6IkJlYXZlcmNyZWVrIiwic3RhdGUiOiJPSCJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk1Mjc3NTM2NTYsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4NTMwOSJ9,
VUEwMDAwMDAxMDczNDU1NDA=,219238612,0,1593879525270,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Imd1ZXN0IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5MzMyOTcyNTMwLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk1MjUyMjE5MzQsImdlbyI6eyJjaXR5IjoiTG9zIEFuZ2VsZXMiLCJzdGF0ZSI6IkNBIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiUF9GT0FNX1MiLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBGb2FtIFBpbGxvdyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjU5LjAsInByaWNlX2luX3VzZCI6NTkuMCwicXVhbnRpdHkiOjF9XSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3NTA1NDY1Mzk5MCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzQ1NTQwIn0=,
VUEwMDAwMDAxMDczODA3ODY=,219238617,0,1593879531006,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im9yaWdpbmFsIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5MDQwMDIyMjU0LCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk1MzA5OTAyNTYsImdlbyI6eyJjaXR5IjoiTmV3IEhhdmVuIiwic3RhdGUiOiJJTiJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzkwNDAwMjIyNTQsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4MDc4NiJ9,
VUEwMDAwMDAxMDczODUzMTE=,219420448,1,1593879527985,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5NTI3OTQ4MTQ5LCJnZW8iOnsiY2l0eSI6IkRheXRvbiIsInN0YXRlIjoiV0EifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imluc3RhZ3JhbSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5NTI3OTQ4MTQ5LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODUzMTEifQ==,
VUEwMDAwMDAxMDczNTgzNzc=,219420454,1,1593879528441,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Imd1ZXN0IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5NDc3MzQ1ODY4LCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk1MjgzOTE4MDUsImdlbyI6eyJjaXR5IjoiQmxvb21pbmd0b24iLCJzdGF0ZSI6IklMIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9TVEFOX0YiLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBGdWxsIE1hdHRyZXNzIiwiaXRlbV9yZXZlbnVlX2luX3VzZCI6OTQ1LjAsInByaWNlX2luX3VzZCI6OTQ1LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoiZGlyZWN0IiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzY1NDQ1NzIwNjgsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM1ODM3NyJ9,
VUEwMDAwMDAxMDczODc3ODA=,219241645,0,1593879801221,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk4MDExOTI1NjMsImdlbyI6eyJjaXR5IjoiQnJ1c2giLCJzdGF0ZSI6IkNPIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJmYWNlYm9vayIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5ODAxMTkyNTYzLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODc3ODAifQ==,
VUEwMDAwMDAxMDczODc3OTI=,219241666,0,1593879803230,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTgwMzE4MDAxMiwiZ2VvIjp7ImNpdHkiOiJSb2NoZXN0ZXIiLCJzdGF0ZSI6Ik1OIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTgwMzE4MDAxMiwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg3NzkyIn0=,
VUEwMDAwMDAxMDczNjY4MDQ=,219241681,0,1593879804461,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InBpbGxvd3MiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4Nzc0ODc0MTU0NDcsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTgwNDQ1NDk5OSwiZ2VvIjp7ImNpdHkiOiJBdXN0aW4iLCJzdGF0ZSI6IlRYIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3NzQ4NzQxNTQ0NywidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzY2ODA0In0=,
VUEwMDAwMDAxMDczODY4NTU=,219423939,1,1593879797635,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJmYXEiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4Nzk2OTc4MTg1NTMsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTc5NzU4MTY1MCwiZ2VvIjp7ImNpdHkiOiJXYXJyZW4iLCJzdGF0ZSI6IlBBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTY5NzgxODU1MywidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg2ODU1In0=,
VUEwMDAwMDAxMDczODc3NTE=,219423948,1,1593879798322,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTc5ODMxNTE2OCwiZ2VvIjp7ImNpdHkiOiJEYWxsYXMiLCJzdGF0ZSI6IlRYIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTc5ODMxNTE2OCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg3NzUxIn0=,
VUEwMDAwMDAxMDczNDI2MjU=,219423963,1,1593879799304,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJndWVzdCIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3NzI2ODI0NDEzNCwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5Nzk5Mjk1MzYwLCJnZW8iOnsiY2l0eSI6IkJhcnRsZXR0Iiwic3RhdGUiOiJUTiJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6Ik1fU1RBTl9UIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgVHdpbiBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjU5NS4wLCJwcmljZV9pbl91c2QiOjU5NS4wLCJxdWFudGl0eSI6MX0seyJpdGVtX2lkIjoiTV9TVEFOX1EiLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBRdWVlbiBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjEwNDUuMCwicHJpY2VfaW5fdXNkIjoxMDQ1LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoiZGlyZWN0IiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzQ3MTkyMjQ4ODAsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM0MjYyNSJ9,
VUEwMDAwMDAxMDczNjkwMjE=,219423929,1,1593879796656,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoiY2FyZWVycyIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3NzczMDQ5MTU3MCwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5Nzk2NjIzNzQ1LCJnZW8iOnsiY2l0eSI6IlNwZW5jZXIiLCJzdGF0ZSI6IldWIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3NzcyODE5NDcxNCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzY5MDIxIn0=,
